-1.31869	-0.135302
-1.02537	-0.13157
-1.02975	-0.380611
-0.98354	-0.494303
-0.895373	-0.281264
-0.842678	-0.148738
-0.840367	-0.386326
-0.984517	-0.221742
-0.968641	-0.158011
-0.571422	-0.377625
-0.166443	-0.178772
-0.370739	-0.0222596
-0.698723	0.155033
0.176268	-0.026873
-0.0902329	-0.0474473
-0.176216	-0.175701
-0.360612	-0.157499
-0.523926	0.00938299
-0.767892	0.100769
-0.963642	0.108032
-0.803287	0.279981
-0.752213	0.295459
-0.61079	0.233429
-0.854585	0.0767532
-0.726041	0.041995
-0.701413	0.0119176
-0.609052	-0.0153673
-0.559033	0.0309752
-0.422837	0.0505417
-0.434606	0.0138328
-0.560308	0.0894642
-0.486779	0.0854607
-0.542655	0.088317
-0.485267	0.108544
-0.454694	0.00953118
-0.513127	0.0907555
-0.521454	0.106578
-0.408436	0.0829428
-0.239239	0.143869
-0.336532	0.0353826
-0.51184	-0.118455
-0.548498	-0.119163
-0.545096	-0.0307243
-0.534527	-0.0582304
-0.368007	-0.0910308
-0.0831995	-0.0602842
-0.0141598	-0.0669549
-0.223254	-0.0882664
-0.280772	-0.111812
-0.35483	-0.0891446
-0.450331	-0.158187
-0.780653	0.068572
-0.978454	-0.0747793
-0.885217	-0.0987561
-0.848281	-0.156287
-0.761045	-0.286381
-0.431677	0.192538
-0.0652585	-0.0365619
-0.351043	-0.00527508
-0.457983	-0.00477416
-0.351696	-0.1776
-0.314259	-0.401745
-0.0304533	-0.403717
0.03357	-0.275368
-0.302694	0.231163
-0.340584	0.0921313
-0.13955	0.114726
-0.16934	-0.127223
-0.568308	-0.0837323
-0.743103	-0.0926217
-0.624456	-0.136532
-0.593515	-0.0278394
-0.528128	-0.300234
-0.553135	-0.0549883
-0.727055	-0.00889459
-0.634227	-0.0963665
-0.751562	0.066713
-0.398704	0.505269
-0.602387	1.09689
-0.57604	1.15642
-0.620867	1.16959
-0.679326	1.1996
-0.640039	1.14542
-0.711758	1.24328
-0.872269	1.15939
-0.888919	1.02039
-0.95692	0.780948
-0.93196	0.471929
-0.794166	0.348906
-0.271792	0.243292
-0.184352	0.237307
-0.134721	0.140172
-0.392816	0.10318
-0.340534	-0.0357337
-0.415937	0.0552773
-0.401447	-0.0982523
-0.538547	-0.0802607
-0.598244	-0.0557894
-0.32753	-0.0605687
-0.0923945	0.0503742
-0.617839	0.380722
-0.825486	0.0703092
-0.802333	0.0664405
-0.893596	-0.00193044
-0.842899	0.000858962
-0.923765	-0.00505918
-0.714636	-0.138613
-0.817377	-0.177566
-0.580598	-0.159472
0.0166257	0.294684
-0.316227	0.206557
-0.374428	-0.165345
-0.634221	-0.247871
-0.831448	-0.326444
-0.436619	0.0193927
-0.371338	0.0402562
-0.369312	0.235244
-0.28032	0.257384
-0.537277	0.312044
-0.520623	0.356734
-0.445139	0.330942
-0.424522	0.417893
-0.416226	0.437705
-0.192411	0.366226
-0.0334771	0.278376
-0.0186521	0.154423
-0.0579958	0.103367
-0.0592399	0.0833757
-0.0709128	0.0413043
-0.0206166	0.164862
-0.0250115	0.240333
-0.331569	0.502333
-0.59357	0.507335
-0.536462	0.557114
-0.508725	0.604175
-0.468402	0.543641
-0.510206	0.613869
-0.495656	0.58864
-0.419673	0.500086
-0.488394	0.511494
-0.504257	0.581487
-0.64626	0.331878
-0.586838	0.340907
-0.322153	0.391426
-0.341621	0.462723
-0.361419	0.516545
-0.301099	0.469028
-0.115519	0.405782
-0.0117202	0.344103
0.115603	0.296849
0.210918	0.387079
0.300354	0.314368
0.518542	0.204085
0.516473	0.509381
0.501695	0.654034
0.296772	0.681456
-0.0547697	0.575129
-0.304293	0.0450274
0.162504	-0.0733232
0.162439	-0.259747
-0.0711278	-0.774565
-0.275192	-0.285016
-0.177189	0.0148184
-0.284991	0.335102
-0.0416655	0.241677
0.0829833	0.216362
0.327576	0.189077
0.358711	0.321102
0.279939	0.346011
0.199944	0.430989
0.133876	0.189729
-0.162393	0.111013
-0.461448	0.0906034
-0.606195	0.118133
-0.621581	-0.0871784
-0.75598	0.0820294
-0.656386	-0.0372201
-0.692061	-0.124236
-0.798086	-0.0744243
-0.725118	-0.100246
-0.701778	-0.260786
-0.752252	-0.372678
-0.726083	-0.390539
-0.825783	-0.388338
-0.725941	-0.362517
-0.762432	-0.229989
-0.612254	-0.22787
-0.685263	-0.296887
-0.755625	-0.295735
-0.883969	-0.340267
-0.859344	-0.344014
-0.760122	-0.41695
-0.406479	0.0738532
0.0622765	0.424388
0.137845	0.410439
0.225275	0.463574
0.473933	0.517409
0.260017	0.500103
0.15408	0.691384
0.0605896	0.618246
-0.0942524	0.526744
-0.445716	0.550668
-0.479966	0.260761
-0.453882	0.188803
-0.604681	0.0738711
-0.646881	-0.0833908
-0.620066	-0.221183
-0.580735	-0.281297
-0.543823	-0.317767
-0.472962	-0.205259
-0.297832	0.122228
-0.467234	0.258155
-0.396715	0.0609765
-0.440859	0.133062
-0.654131	0.0886852
-1.08968	0.104163
-0.981243	-0.259253
-0.611059	0.0179879
-0.0561319	0.00700349
-0.24267	-0.284107
-0.363884	-0.221214
-0.330038	-0.17456
-0.193349	-0.146668
-0.0573081	-0.0613482
-0.0677515	0.00941235
-0.445859	0.186526
-0.390424	0.222133
-0.296893	0.205667
-0.229812	0.204106
-0.326086	0.287366
-0.272691	0.258751
-0.321387	0.315566
-0.249061	0.395537
0.00302727	0.401235
0.123488	0.348512
0.185261	0.302821
0.234252	0.224811
0.334978	0.192503
0.117194	0.323997
0.0348261	0.400469
-0.131634	0.512892
-0.326159	0.542233
-0.646294	0.695921
-0.617163	0.546431
-0.725796	0.514054
-0.725468	0.418198
-0.74753	0.34454
-0.71184	0.28845
-0.840729	0.352377
-1.05261	0.370582
-0.908514	0.375276
-0.624421	0.526309
